color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Egyptian,1954,Approved,17 Dec 1954,139 min,Drama,Michael Curtiz,"Philip Dunne, Casey Robinson, Mika Waltari","Jean Simmons, Victor Mature, Gene Tierney","In eighteenth dynasty Egypt, Sinuhe (Edmund Purdom), a poor orphan, becomes a brilliant physician and with his friend Horemheb (Victor Mature) is appointed to the service of the new Pharoah (Michael Wilding). Sinuhe's personal triumphs and tragedies are played against the larger canvas of the turbulent events of the eighteenth dynasty. As Sinuhe is drawn into court intrigues, and bizarre secrets are revealed to him, he learns the answers to the questions he has sought since his birth. Short on historical accuracy, but strong on plot and characterization.","English, Greek",United States,Nominated for 1 Oscar. 1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzE3N2Y4NzAtNzY1Yi00MTliLTkxNzEtNGZhM2EyYWQ0MTdmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"4,208",tt0046949,movie,N/A,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nighthawks,1981,R,10 Apr 1981,99 min,"Action, Crime, Thriller","Bruce Malmuth, Gary Nelson","David Shaber, Paul Sylbert","Sylvester Stallone, Rutger Hauer, Billy Dee Williams","Deke DaSilva (Sylvester Stallone) and Matthew Fox (Billy Dee Williams) are two New York City cops who get transferred to an elite anti-terrorism squad. About this same time, an infamous international terrorist shows up in New York City looking to cause some chaos. It's up to DaSilva and Fox to stop him, but will they be in time?","English, German, French, Swedish",United States,N/A,https://m.media-amazon.com/images/M/MV5BZDNkZDQwMjYtY2MyMy00YmE3LWIxODYtZDA4ZWNhYWEwYzA4XkEyXkFqcGdeQXVyNTI2ODA2NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.3,"20,466",tt0082817,movie,11 May 2004,"$14,905,359",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday the 13th Part VIII: Jason Takes Manhattan,1989,R,28 Jul 1989,100 min,"Adventure, Horror, Thriller",Rob Hedden,"Rob Hedden, Victor Miller","Jensen Daggett, Kane Hodder, Todd Caldecott","Jason Voorhees is accidentally awakened from his watery grave, and he ends up stalking a ship full of graduating high school students headed to Manhattan, NY.",English,"Canada, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMDUyMGIxZDctNDVlMy00ZmVlLWIzZGUtMzQ2NWVhNTgwMjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '14/100'}]",14,4.5,"39,880",tt0097388,movie,15 Sep 2009,"$14,343,976",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,My Big Fat Greek Wedding,2002,PG,02 Aug 2002,95 min,"Comedy, Drama, Romance",Joel Zwick,Nia Vardalos,"Nia Vardalos, John Corbett, Michael Constantine","Toula Portokalos is 30, Greek, and works in her family's restaurant, Dancing Zorba's, in Chicago. All her father Gus wants is for her to get married to a nice Greek boy. But Toula is looking for more in life. Her mother convinces Gus to let her take some computer classes at college (making him think it's his idea). With those classes under her belt, she then takes over her aunt's travel agency (again making her father think it's his idea). She meets Ian Miller, a high school English teacher, WASP, and dreamboat she had made a fool of herself over at the restaurant; they date secretly for a while before her family finds out. Her father is livid over her dating a non-Greek. He has to learn to accept Ian; Ian has to learn to accept Toula's huge family, and Toula has to learn to accept herself.","English, Greek","Canada, United States",Nominated for 1 Oscar. 20 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BNzcwOWU4NGEtYjUyMy00MDNlLThiN2MtYzFlMjk4Y2FhNjlmXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.6,"135,607",tt0259446,movie,11 Feb 2003,"$241,438,208",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Breakers,2012,R,22 Mar 2013,94 min,"Crime, Drama, Thriller",Harmony Korine,Harmony Korine,"Vanessa Hudgens, Selena Gomez, Ashley Benson","Brit, Candy, Cotty, and Faith have been best friends since grade school. They live together in a boring college dorm and are hungry for adventure. All they have to do is save enough money for spring break to get their shot at having some real fun. A serendipitous encounter with rapper ""Alien"" promises to provide the girls with all the thrill and excitement they could hope for. With the encouragement of their new friend, it soon becomes unclear how far the girls are willing to go to experience a spring break they will never forget.",English,"United States, France",12 wins & 34 nominations,https://m.media-amazon.com/images/M/MV5BNDBmYjU3NzAtZGVkNS00N2E3LWEyNTgtMjIwMTczYTE0M2Y4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.3,"144,454",tt2101441,movie,09 Jul 2013,"$14,124,284",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halloween: The Curse of Michael Myers,1995,R,29 Sep 1995,87 min,"Horror, Thriller",Joe Chappelle,"Debra Hill, John Carpenter, Daniel Farrands","Donald Pleasence, Paul Rudd, Marianne Hagan","Six years after Michael Myers' last massacre in Haddonfield, Jamie Lloyd has a child, but is then killed by Michael. Michael is allied with the Cult of Thorn, who both protect him and gave him the Curse of Thorn, the reason he killed all of his family. The Strode Family also moved into the Myers' house and are stalked by Michael. Sam Loomis and Tommy Doyle, a boy Laurie babysat during Michael's first rampage, are now out to stop Michael and the cult. Michael heads to kill Jamie's son and the rest of Laurie's family, but Dr. Loomis and Tommy plan to stop the curse, defeat the cult, stop Michael, and put an end to his murderous rampages, once and for all.",English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '10/100'}]",10,4.7,"39,327",tt0113253,movie,10 Oct 2000,"$15,116,634",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,And Your Mother Too,2001,R,08 Jun 2001,106 min,Drama,Alfonso Cuarón,"Carlos Cuarón, Alfonso Cuarón","Maribel Verdú, Gael García Bernal, Daniel Giménez Cacho","In Mexico City, late teen friends Tenoch Iturbide and Julio Zapata are feeling restless as their respective girlfriends are traveling together through Europe before they all begin the next phase of their lives at college. At a lavish family wedding, Tenoch and Julio meet Luisa Cortés, the twenty-something wife of Tenoch's cousin Jano, the two who have just moved to Mexico from Spain. Tenoch and Julio try to impress the beautiful Luisa by telling her that they will be taking a trip to the most beautiful secluded beach in Mexico called la Boca del Cielo (translated to Heaven's Mouth), the trip and the beach which in reality don't exist. When Luisa learns of Jano's latest marital indiscretion straight from the horse's mouth, she takes Tenoch and Julio's offer to go along on this road trip, meaning that Tenoch and Julio have to pull together quickly a road trip to a non-existent beach. They decide to head toward one suggested by their friend Saba, who seems a little confused himself of this beach's location. On the road trip, which ends up not being totally harmonious, the three go on a trip of discovery. For Luisa, she has to figure out what to do with her immediate future based on the news from Jano and a secret she is keeping. And Tenoch and Julio have to figure out what their friendship really means as they grow up.",Spanish,Mexico,Nominated for 1 Oscar. 39 wins & 48 nominations total,https://m.media-amazon.com/images/M/MV5BNDhjMzc3ZTgtY2Y4MC00Y2U3LWFiMDctZGM3MmM4N2YzNDQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.7,"124,918",tt0245574,movie,22 Oct 2002,"$13,839,658",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaun of the Dead,2004,R,24 Sep 2004,99 min,"Comedy, Horror",Edgar Wright,"Simon Pegg, Edgar Wright","Simon Pegg, Nick Frost, Kate Ashfield","Shaun (Simon Pegg) doesn't have a very good day, so he decides to turn his life around by getting his ex to take him back, but he times it for right in the middle of what may be a zombie apocalypse. But for him, it's an opportunity to show everyone he knows how useful he is by saving them all. All he has to do is survive, and get his ex back.",English,"United Kingdom, France, United States",Nominated for 3 BAFTA 13 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BMTg5Mjk2NDMtZTk0Ny00YTQ0LWIzYWEtMWI5MGQ0Mjg1OTNkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.9,"565,576",tt0365748,movie,21 Dec 2004,"$13,542,874",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Haunting of Molly Hartley,2008,PG-13,31 Oct 2008,85 min,"Drama, Horror, Thriller",Mickey Liddell,"John Travis, Rebecca Sonnenshine","Haley Bennett, Chace Crawford, Jake Weber","Molly Hartley looks to put her troubled past behind her with a fresh start at a new school, where she sparks with one of the most popular students. But can her secrets stay buried, especially as she learns more about the horrific truth that awaits her once she turns 18?",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTMyMzI5Nzg2Nl5BMl5BanBnXkFtZTcwODAxNjk4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '2%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,3.9,"9,911",tt1045655,movie,24 Feb 2009,"$13,559,812",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lone Star,1996,R,21 Jun 1996,135 min,"Drama, Mystery, Western",John Sayles,John Sayles,"Chris Cooper, Elizabeth Peña, Stephen Mendillo","John Sayles' murder-mystery explores interpersonal and interracial tensions in Rio County, Texas. Sam Deeds is the local sheriff who is called to investigate a 40-year-old skeleton found in the desert....As Sam delves deeper into the town's dark secrets, he begins to learn more about his father, the legendary former sheriff Buddy Deeds, who replaced the corrupt Charlie Wade. While Sam puzzles out the long-ago events surrounding the mystery corpse, he also longs to rekindle a romance with his old high-school flame. Sayles' complex characters are brought together as the tightly-woven plot finally draws to its dramatic close.","English, Spanish",United States,Nominated for 1 Oscar. 15 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.4,"30,478",tt0116905,movie,27 Sep 2005,"$12,408,986",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halloween 4: The Return of Michael Myers,1988,R,21 Oct 1988,88 min,"Horror, Thriller",Dwight H. Little,"Dhani Lipsius, Larry Rattner, Benjamin Ruffner","Donald Pleasence, Ellie Cornell, Danielle Harris","It's October 30, 1988 and Michael Myers has been in a coma since his pursuit of Laurie Strode, 10 years ago, was finally stopped (events of H1 and H2). However when he is transfered from Richmond Mental Institute to Smith's Grove he awakes when he hears that he has a niece in Haddonfield and after killing the transfer crew he escapes. In Haddonfield, the niece, Jamie, has been adopted by the Carruthers family but keeps having nightmares about Michael (but she doesn't know who he is). On Halloween night, Jamie goes out trick and treating, little knowing that her murdering Uncle is following her and her step-sister Rachel. Rushing to her aid is Dr. Loomis and with the help of Sheriff Meeker starts to search the town for Michael and to find Jamie to protect her. But can anything stop Michael this time?",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYWNiNjBhZjAtMzVkNi00MTJiLWI0NGQtODE2NmIyNmU2OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.8,"55,079",tt0095271,movie,25 Jul 2006,"$17,768,757",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,April Fool's Day,1986,R,28 Mar 1986,89 min,"Horror, Mystery",Fred Walton,Danilo Bach,"Deborah Foreman, Griffin O'Neal, Clayton Rohner","A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead. Yet, are they really dead? Or is it just part of some very real and cruel April Fool's jokes? The hostess, Muffy, is the only one who apparently knows what's going on. But then again, is it really her doing the killing?",English,"United States, Canada",N/A,https://m.media-amazon.com/images/M/MV5BYjI5ODIxYjktMGU3Ny00MmZmLWIyYzUtMmQ0ZjIzNzUwNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.1,"17,237",tt0090655,movie,N/A,"$12,947,763",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diner,1982,R,21 May 1982,110 min,"Comedy, Drama",Barry Levinson,Barry Levinson,"Steve Guttenberg, Mickey Rourke, Kevin Bacon","Early twenty-something Baltimoreans Eddie, Shrevie, Boogie, Billy, Fenwick and Modell have been friends since they were kids, and the center of their lives has been and still is the Fells Point Diner. In the last week of 1959, Baltimore Colts fanatic Eddie is scheduled to marry Elyse on New Year's Eve, but might call it off if she doesn't pass his Colts quiz on the 29th. Inexperienced Eddie turns to the only other married one of their bunch, electronics salesman and music aficionado Shrevie, for advice, but Shrevie might not be the best marriage advisor since he doesn't yet realize he probably married his wife Beth for the wrong reasons. Beth has lost her sense of identity, is unhappy in her marriage, and contemplates having an affair with someone who provides what she believes is a sympathetic shoulder. Hairdresser and law school student Boogie is the player of the bunch and has major financial problems because of his quest for the fast buck. Generally strait-laced Billy, Eddie's best man who has been away getting his MBA, has come back to Baltimore a few days early to clarify his relationship with his girlfriend Barbara. Smart-aleck Fen is a college dropout who lives off his trust fund and doesn't much like his family--just what their money can buy him. And insecure Modell is afraid to ask for anything directly. As 1960 approaches, they collectively deal with how to truly be adults.",English,United States,Nominated for 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYzcwMGNhNDMtYjVlOC00NjA4LTk1M2MtOTI2OGVmMDMxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.1,"21,746",tt0083833,movie,04 Apr 2000,"$14,099,953",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lone Wolf McQuade,1983,PG,15 Apr 1983,107 min,"Action, Crime, Drama",Steve Carver,"B.J. Nelson, H. Kaye Dyal","Chuck Norris, David Carradine, Barbara Carrera","The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.","English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BMzUzMThmNGYtZDNhNi00NjQwLThlNzAtNmJmMzMzODJhYTAzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.3,"12,987",tt0085862,movie,20 Nov 2001,"$12,232,628",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo 18,2011,PG-13,02 Sep 2011,86 min,"Horror, Mystery, Sci-Fi",Gonzalo López-Gallego,"Brian Miller, Cory Goodman","Warren Christie, Lloyd Owen, Ryan Robbins","Cmndr Walker, Cptn. Anderson and Lt. Col. Grey are assigned to a secret mission to the moon. Walker and Anderson land, while Grey stays in orbit. As they collect samples, they find footprints...and the body of a Soviet cosmonaut on the moon. Soon they hear weird noises andv find they're not alone.",English,"United States, Canada",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTk5MTk3OTk3OV5BMl5BanBnXkFtZTcwMzg4MzgxNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,5.2,"56,366",tt1772240,movie,27 Dec 2011,"$17,687,709",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunshine Cleaning,2008,R,17 Apr 2009,91 min,"Comedy, Drama",Christine Jeffs,Megan Holley,"Amy Adams, Emily Blunt, Alan Arkin","A family. Rose and Norah, in Albuquerque, lost their mother when they were young. Rose is responsible - a housecleaner, raising her seven-year-old son Oscar. She's also having an affair with Mac, a married cop, her high-school sweetheart. Norah can't hold a job. Their dad, Joe, is quirky. When Oscar is expelled for odd behavior, Rose wants to earn enough to send him to private school. Mac suggests she clean up after crime scenes, suicides, and deaths that go undiscovered for awhile. Rose enlists Norah, and Sunshine Cleaners is born. Norah bonds with the dead, Rose finds out that it's a regulated business, and complications arise. Can a family marked by tragedy sort things out?","English, Spanish, Korean",United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTU4MzUzMTg4M15BMl5BanBnXkFtZTcwNDY2MjUyMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.8,"72,504",tt0862846,movie,25 Aug 2009,"$12,062,558",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Escape,2015,R,26 Aug 2015,103 min,"Action, Thriller",John Erick Dowdle,"John Erick Dowdle, Drew Dowdle","Lake Bell, Pierce Brosnan, Owen Wilson","A couple (Owen Wilson and Lake Bell) and their two daughters relocate to Asia, only to find themselves caught in the middle of a dangerous coup. Realizing that foreigners are being murdered on the spot, they make a desperate decision to escape the violence on the streets and seek refuge at the American Embassy, all while trying to avoid detection by the merciless rebels.","English, Thai, French, Central Khmer, Mandarin, Vietnamese",United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.7,"88,443",tt1781922,movie,24 Nov 2015,"$27,288,872",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Beastmaster,1982,PG,20 Aug 1982,118 min,"Action, Adventure, Fantasy",Don Coscarelli,"Don Coscarelli, Paul Pepperman, Andre Norton","Marc Singer, Tanya Roberts, Rip Torn","Dar, the son of a king, is hunted by a priest after his birth, he is rescued from a cult ritual by his newly adopted father and taken to be raised in a humble village where he learns he has the ability to communicate with animals. When he becomes a grown man, his new father and village home are murdered by the priests followers. Dar begins his quest for revenge, befriending several animals along the way.",English,"United States, West Germany",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMWRiMDExOWUtY2ZjMi00NmFhLWI4Y2MtMTgxMjM2MjMxMjUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,6.2,"23,907",tt0083630,movie,17 Mar 2017,"$14,056,528",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solomon and Sheba,1959,Not Rated,25 Dec 1959,141 min,"Drama, History, Romance",King Vidor,"Crane Wilbur, Anthony Veiller, Paul Dudley","Yul Brynner, Gina Lollobrigida, George Sanders","Shortly before his death in ancient Israel King David has a vision from God telling him that his younger son Solomon should succeed him as king. His other son Adonijah is unhappy and vows to attain the throne. Meanwhile the Egyptian Pharoah agrees to cede a Red Sea port to the Queen of Sheba if she can find a way to destroy Solomon, whose wisdom and benevolent rule is seen as a threat to more tyrannical monarchs in the region. Sheba, Pharoah, Adonijah, the leaders of the Twelve Tribes and his own God make life difficult for Solomon who is tempted by Sheba to stray.",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMzUzNTUyNzIyNV5BMl5BanBnXkFtZTcwMjM2NzI5NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,6.1,"3,536",tt0053290,movie,25 Mar 2008,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fifty Shades of Black,2016,R,29 Jan 2016,92 min,Comedy,Michael Tiddes,"Marlon Wayans, Rick Alvarez","Marlon Wayans, Kali Hawk, Fred Willard","Christian Black introduces shy college student Hannah Steale to the world of ""romance"" after she interviews him for her school newspaper. Their kinky relationship stumbles forward despite Christian's shortcomings as a lover and the antics of his racist adoptive mother Claire, his well-endowed brother Eli and Hannah's hyper-sexual roommate Kateesha..",English,United States,2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3MTg3MzY4OV5BMl5BanBnXkFtZTgwNTI4MzM1NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,3.5,"22,099",tt4667094,movie,19 Apr 2016,"$11,686,940",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Easily Broken,2009,PG-13,09 Jan 2009,99 min,"Drama, Romance",Bill Duke,"Brian Bird, T.D. Jakes","Morris Chestnut, Taraji P. Henson, Maeve Quinlan","After years of disagreeing on what true happiness, success, and love really are, Dave and Clarice Johnson have finally reached a breaking point in their marriage. When Clarice is hurt in a car accident, the obvious truth that more than just her injuries need immediate attention is exposed. Their odds of making it worsen as Clarice begins to see a physical therapist, and Dave develops a friendship with Julie and her teenage son Bryson. The acceptance and comfort he finds in them stirs his longing for a family and a passionate partner. As temptation tugs at Dave and Clarice pulls farther away, they must confront whether their vows are or are NOT EASILY BROKEN.",English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTM3MDEzMTgyNV5BMl5BanBnXkFtZTcwNzUxOTQxMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.0,"3,086",tt0795438,movie,07 Apr 2009,"$10,572,742","Screen Gems, Sony Pictures Entertainment",N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Farewell to Arms,1932,Unrated,08 Dec 1932,80 min,"Drama, Romance, War",Frank Borzage,"Benjamin Glazer, Oliver H.P. Garrett, Ernest Hemingway","Gary Cooper, Helen Hayes, Adolphe Menjou",A tale of the love between ambulance driver Lt. Henry and Nurse Catherine Barkley during World War I. The action takes place in Italy and the two fall in love during the war and will stop at nothing to be together. The film also analyses Lt. Henry's feelings on war and the purpose of fighting.,"English, Italian, Latin, French",United States,Won 2 Oscars. 4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMzM2ODc0NTY3OF5BMl5BanBnXkFtZTgwMjQwNzkzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,6.4,"6,387",tt0022879,movie,01 Jan 2004,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Perfect Match,2016,R,11 Mar 2016,96 min,"Comedy, Romance",Bille Woodruff,"Brandon Broussard, Gary Hardwick, Dana Verde","Terrence Jenkins, Cassie Ventura, Paula Patton","Terrence J. stars as Charlie, a playboy who's convinced that relationships are dead. His two best friends, Donald Faison and Robert C. Riley, bet him that if he sticks to one woman for one month, he's bound to get attached. Charlie denies this until he crosses paths with the beautiful and mysterious Eva, played by singer/actress Cassie. They agree to have a casual affair, but eventually Charlie is questioning whether he might actually want more.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY2NDY5NDUzMV5BMl5BanBnXkFtZTgwMTEyNDQ3NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,4.9,"4,222",tt4871980,movie,19 Jul 2016,"$9,669,521",N/A,N/A,True,
